corp_code,corp_name,corp_name_eng,stock_name,stock_code,ceo_nm,corp_cls,jurir_no,bizr_no,adres,hm_url,ir_url,phn_no,fax_no,induty_code,est_dt,acc_mt
00486370,(주)성창오토텍,"SUNGCHANG AUTOTECH CO.,LTD.",성창오토텍,080470,이병진,K,1313110020308,1258120828,경기도 안성시  원곡면 청원로 1785-14,www.sc-autotech.com,,031-650-5400,031-665-3804,303,19961018,12
00114765,케이비아이동국실업(주),"KBI DONGKOOK IND CO., LTD",케이비아이동국실업,001620,김진산,Y,1101110028939,1068112972,서울특별시 용산구  한강대로 350,www.dongkook-ind.co.kr,,02-754-2961,(02)754-2960,303,19551229,12
00107677,(주)비비안,VIVIEN CORPORATION,비비안,002070,손영섭,Y,1101110030934,1078111092,서울특별시 용산구  서빙고로51길 52,www.vivien.co.kr,,02-3780-1114,02-3780-1534,14120,19570614,12
01065679,(주)이노인스트루먼트,INNO INSTRUMENT INC.,이노인스트루먼트,215790,한혁,K,1101115658640,4478700025,인천광역시 연수구 송도미래로 30 송도스마트밸리 E-2206,,,02-750-5644,,264,20150306,12
00361345,주식회사 서진캠,"seojin cam co.,ltd.",서진캠,,이문석,E,1351110050173,1238150345,"경기도 평택시 청북읍 청북산단로 31 (어연리, 884번지) 주식회사 서진캠",www.seojincam.com,,031-680-9100,031-680-9112,30,19990903,12
00536541,(주)에코프로,"ECOPRO CO.,LTD",에코프로,086520,김병훈,K,1101111598379,2148626675,충청북도 청주시 청원구 오창읍 과학산업2로 587-40 주식회사 에코프로,www.ecopro.co.kr,,043-240-7700,0432187771,64992,19981022,12
00117337,(주)동양,TONGYANG Inc,동양,001520,정진학,Y,1101110005333,1168134352,서울특별시 영등포구 국제금융로2길 24 -,www.tongyanginc.co.kr,www.tongyanginc.co.kr,02-6150-7000,02-6150-7159,23322,19550825,12
00351092,삼보모터스(주),"SAMBO MOTORS CO., LTD.",삼보모터스,053700,이재하,K,1101110545529,2158126391,대구광역시 달서구  성서동로 142,www.sambomotos.co.kr,,053-582-9230,053-582-9240,303,19870925,12
00119140,핸즈코퍼레이션(주),HANDS CORPORATION LTD.,핸즈코퍼레이션,143210,승현창,Y,1201110000323,1378103633,인천광역시 서구 가정로37번길 50,www.handscorp.co.kr,,032-870-9600,032-870-9588,303,19720303,12
00108940,대성홀딩스(주),"DAESUNG HOLDINGS CO., LTD.",대성홀딩스,016710,대표이사 김영훈 대표이사 김정주,Y,1701110017237,5038106405,대구광역시 중구 명덕로 85 대성홀딩스,www.taegugas.co.kr,,053-606-1000,053-606-1004,715,19830131,12
00246620,(주)케이엘넷,KL-Net Corp.,케이엘넷,039420,정지원,K,1101111023889,2208102504,서울 강남구 역삼로 155(역삼동 748-14),www.klnet.co.kr,,02-538-0236,(02)538-3626,61299,19940330,12
01354740,(주)브이씨,VC Inc.,브이씨,365900,김준오,K,1101113197088,2098139552,"서울특별시 강남구 테헤란로108길 23 대치동, 보이스캐디 사옥",www.voicecaddie.co.kr,,02-583-3100,02-538-3105,3330,20050401,12
00423690,(주)삼성출판사,"SAMSUNG PUBLISHING CO.,LTD",삼성출판사,068290,김진용,Y,1101112559411,2148714287,서울특별시 서초구  명달로 94 (주)삼성출판사,www.samsungbooks.com,,02-3470-6800,02)568-9456,5811,20020702,12
00242378,(주)이지홀딩스,"Easy Holdings Co., Ltd.",이지홀딩스,035810,"지현욱,김충석(각자대표)",K,1101110565163,2208115028,서울특별시 강남구  강남대로 310 유니온센타3층,www.easyholdings.co.kr,,02  -501 -9988,02-566-5854,1080,19880314,12
01480568,(주)이지바이오,"EASY BIO, Inc.",이지바이오,353810,황일환 ,K,1101117474424,8238801642,서울특별시 강남구 강남대로 310 (역삼동 837-11) 유니온센터 3층,www.easybio.co.kr/,,02-501-9988,,10801,20200501,12
00130408,(주)서산,SeoSanCo.Ltd.,서산,079650,염홍섭,K,2042110000370,4108100453,광주광역시 광산구  하남산단4번로 143,www.seo-san.co.kr,,(062)950-5000,062-951-4222,23322,19740216,12
00693554,(주)티케이케미칼,TK CHEMICAL CORPORATION,티케이케미칼,104480,이태우,K,1101113783457,1078701960,대구광역시 북구  원대로 128 연우빌딩 3층,www.tkchemi.co.kr,,02-2001-6000,02-783-9439,20501,20071109,12
00296005,(주)우리로,"WOORIRO CO., LTD",우리로,046970,박세철,K,2001110093313,4108148141,광주광역시 광산구  평동산단6번로 102-22,www.wooriro.com,,062-602-8100,062-602-8115,467,19981229,12
00361266,(주)코원플레이,"COWON PLAY Co., Ltd.",코원플레이,056000,이승훈,K,1101111319858,2138627332,서울특별시 강남구 언주로 540 코원타워 5층,www.nesm.co.kr,,02-557-9482,02-6900-0011,582,19960911,12
00133876,(주)세보엠이씨,SEBO MANUFACTURING ENGINEERING CORPORATION,세보엠이씨,011560,"김우영,이원하(각자 대표이사)",K,1101110236590,1188100241,서울특별시 서초구  효령로 341,www.sebomec.com,,02-2046-7922,02-2046-7991,422,19780726,12
00109824,대림통상(주),"DAELIM TRADING CO.,LTD",대림통상,006570,"고은희, 이지용",Y,1101110021678,1028101153,서울특별시 서대문구  연희로 142,www.dlt.co.kr,,02-730-9811,02-739-9024,25993,19700401,12
00660459,나노씨엠에스(주),"NANOCMS CO., LTD",나노씨엠에스,247660,김시석,K,1648110026753,3128162155,충청남도 천안시 서북구 직산읍 4산단4로 48,www.nanocms.co.kr,,041-587-3901,041-587-3905,2629,20030417,12
00447575,(주)제이앤티씨,"JNTC CO.,LTD.",제이앤티씨,204270,"장용성, 김윤택(각자 대표이사)",K,1101111334583,1198122651,경기도 화성시 정남면 구내길 81-9,www.thejnt.com,,031-354-2590,031-8055-8445,262,19961101,12
01138771,주식회사 온페이스에스디씨,"Onface SDCCo.,Ltd.",온페이스에스디씨,,김민석,E,1760110063195,5138156275,경상북도 구미시 수출대로 225,,,054-462-6399,054-462-6397,26299,20100114,12
00269889,(주)누리플렉스,"NuriFlex Co.,Ltd.",누리플렉스,040160,김영덕,K,1101111029671,1168134196,서울특별시 서초구 사평대로 16(방배동 750-14번지),www.nuriflex.co.kr,www.nuritelecom.co.kr,02-781-0700,027810704,58221,19940418,12
00210980,(주)원익,"WonIk Co.,LTD",원익,032940,장홍식,K,1753110001158,5138101732,경기도 성남시 분당구 판교로255번길 20 원익빌딩,www.wonik.co.kr,,031-8038-9000,031-8038-9097,4659,19831031,12
01336762,주식회사 라이프시맨틱스,Life Semantics Corp.,라이프시맨틱스,347700,송승재,K,1101114969189,1208788602,서울특별시 강남구 언주로 533,lifesemantics.kr,,1661-2858,02-2038-2858,58222,20120926,12
00113562,롯데손해보험(주),"Lotte Non-Life Insurance Co., Ltd.",롯데손해보험,000400,이은호,Y,1101110014459,1048130770,서울특별시 중구  소월로 3 롯데손해보험빌딩,www.lotteins.co.kr,,02-1588-3344,02-757-5737,65121,19460520,12
01508855,(주)블리츠웨이,"Blitzway Co.,LTD.",블리츠웨이,369370,배성웅,K,1101117655868,6408701749,서울특별시 영등포구 국회대로 638 블리츠웨이빌딩,없음,,02-769-2239,0505-088-4873,334,20201020,12
00133706,세하(주),seha corporation,세하,027970,"이제선, 안재호",Y,1741110000618,5148103863,대구광역시 달성군  유가면 비슬로96길 97,www.seha.co.kr,,02-2056-8800,02-2056-8859,17123,19840716,12
00253985,(주)국보디자인,KUKBO DESIGN,국보디자인,066620,"황창연, 이영준 (각자 대표이사)",K,1101110564066,1028122615,서울 마포구 서교동 477-22,www.ikukbo.com,,(02)738-2700,02-736-1006,424,19880302,12
01267222,주식회사 캐리소프트,"CARRIESOFT Co., Ltd.",캐리소프트,317530,박창신,K,1101115551646,1138691776,"서울특별시 구로구 디지털로31길 20, 에이스테크노타워5차 1101호",www.carriesoft.com,www.carriesoft.com,02-2289-1452,02-865-0201,59111,20141030,12
00105156,극동유화(주),"KUKDONG OIL & CHEMICALS CO.,LTD",극동유화,014530,"장홍선, 장선우 (각자대표)",Y,1845110001335,6218100510,경상남도 양산시  어실로 101,www.kdoc.co.kr,,055-370-9900,055-383-9918,19221,19791228,12
00426068,(주)아이에스이커머스,ISE Commerce Company Limited,아이에스이커머스,069920,김응상,K,1101112192493,1018168210,"서울특별시 강남구 영동대로 648 (삼성동,삼안빌딩 5층)",www.isecommerce.co.kr,,02-2191-3500,02-6948-9477,479,20010314,12
01311286,주식회사 퀀타매트릭스,QuantaMatrix Incorporated,퀀타매트릭스,317690,권성훈,K,1101114481274,1198635864,"서울특별시 금천구 가산디지털1로 131 B동 16층(가산동, 비와이씨하이시티)",www.quantamatrix.com,,02-6956-3458,02-763-8650,27199,20101129,12
00117726,동양피스톤(주),"DONGYANG PISTON CO.,LTD",동양피스톤,092780,홍순겸,Y,1243110003379,1348101198,경기도 안산시 단원구 해봉로255번길 16,www.dypiston.co.kr,,031-489-9000,031-494-4754,301,19770701,12
00173591,(주)세원물산,SewonCorporation,세원물산,024830,이정기,K,1701110020694,5048105369,경상북도 영천시 도남공단길 53,www.se-won.co.kr,,053 -582 -5161,053 -583 -3555,303,19850201,12
00681142,(주)쌍방울,SBW,쌍방울,102280,김세호,Y,1101113891169,1208727416,서울특별시 중구 퇴계로 390 -,www.sbw.co.kr,,02-3485-6000,02-3485-6223,14120,20080502,12
00118451,동일제강(주),"DONG IL STEEL MFG CO., LTD",동일제강,002690,"임범수, 김우진",Y,1101110032005,1138107346,경기도 안성시 미양면 안성맞춤대로 474-40,www.dongil-steel.com,,031-677-1234,,24122,19590713,12
00137289,(주)이라이콤,"e-LITECOM CO., LTD.",이라이콤,041520,김성익,K,1301110004620,1248132073,경기도 수원시 영통구  신원로250번길 32 이라이콤(주),www.e-litecom.com,,(031)213-3881,031)211-2667,461,19840423,12
00585608,(주)커넥트웨이브,"Connectwave Co., Ltd.",커넥트웨이브,119860,-,K,1101112551996,1178140065,서울특별시 양천구  목동동로 233-1 501호,www.danawa.com,,02-1688-2450,02-1688-2451,58221,20020621,12
00567222,우림피티에스(주),"WOORIM POWER TRAIN SOLUTION Co., Ltd.",우림피티에스,101170,"한현석,한우진(각자 대표이사)",K,1942110039934,6098140851,경상남도 창원시 성산구  남면로 613 우림기계,www.woorimgear.co.kr,,055-260-0300,055-286-1559,29142,20000301,12
01051472,(주)젠큐릭스,Gencurix Inc.,젠큐릭스,229000,조상래,K,1101114690768,2068657589,서울특별시 구로구 디지털로 243 지하이시티 15층,www.gencurix.com,,02-2621-7038,02-2621-7039,213,20110921,12
00130879,서울식품공업(주),"SEOUL FOOD IND CO.,LTD",서울식품공업,004410,서성훈,Y,1101110059702,1348107983,충청북도 충주시 충원대로 862,seoul-food.co.kr,,043-720-7000,03454917911,10712,19551017,12
01397903,주식회사 엔젠바이오,"NGeneBio Co., Ltd.",엔젠바이오,354200,최대출,K,1101115877480,4358800238,"서울특별시 구로구 디지털로 288 303호. 304호. 305호. 306호. 307호. 314호. 제지1층 제비 127호, 제지1층",ngenebio.com,,02-867-9798,02-866-9784,739,20151030,12
00307028,경남제약 주식회사,"KYUNG NAM PHARM.CO.,LTD.",경남제약,053950,홍상혁,K,1350110085255,1348142258,경상남도 의령군 동동리 1539-5,www.kyungnampharm.co.kr,,02-3490-5105,02)3490-5129,212,19981229,12
00604268,(주)에이프로,"APRO Co., LTD",에이프로,262260,임종현,K,1351110053143,1238158293,경기도 군포시 엘에스로115번길 60 에이프로테크노피아빌딩,www.aproele.com,,031-441-4001,031-477-4020,289,20000627,12
00852175,SK에너지 주식회사,SK Energy Co. Ltd.,SK에너지,,조경목,E,1101114505967,1018660120,서울특별시 종로구 종로 26 SK에너지,www.skenergy.com,,02-2121-5114,02-2121-7929,19210,20110101,12
00425254,(주)나우코스,"NOWCOS CO., LTD",나우코스,257990,"노향선, 김태원",N,1211110074525,1308169444,세종특별자치시 전의면 산단길 220,www.nowcos.com/,,044-862-2791,041)862-2795,20423,20000327,12
01051065,(주)엔비티,NBT INC.,엔비티,236810,박수근,K,1101114962042,2118883652,서울특별시 서초구 서초대로38길 12 마제스타시티 타워원 14층,nbt.com/,,070-8895-9156,0303-0945-1859,71310,20120917,12
01063954,(주)수젠텍,"Sugentech, Inc.",수젠텍,253840,손미진,K,1601110312126,3148630542,"대전광역시 유성구 유성대로1689번길 70 연구1동 지상2층(전민동,KT대덕2연구센터)",www.sugentech.com,,043-710-2884,0423673030,21300,20111209,12
01405451,주식회사 알체라,Alchera Inc.,알체라,347860,황영규,K,1101116080032,6438700337,경기도 성남시 분당구 판교로256번길 25 7층(삼평동),www.alchera.ai,,031-697-8962,070-4032-3521,58222,20160603,12
00456218,(주)모두투어네트워크,MODETOURNETWORKINC.,모두투어,080160,우종웅,K,1101110609771,2028145295,서울특별시 중구  을지로 16 프레지던트호텔 5층 모두투어네트워크,www.modetour.co.kr,,02-728-8000,02-2021-7803,75210,19890214,12
01293953,주식회사 싸이버원,"CyberOne Co., Ltd.",싸이버원,356890,육동현,K,1101113149287,2148764564,서울특별시 서초구 효령로 39,www.cyberone.kr/,,02-3475-4900,0234754870,582,20050112,12
00176835,농업회사법인(주)농우바이오,"NONG WOO BIO CO.,LTD.",농우바이오,054050,박동섭,K,1301110015049,1248116938,경기도 수원시 영통구 센트럴타운로 114-8(이의동)농우바이오,www.nongwoobio.co.kr,,031-213-4321,031-218-1119,01123,19900605,12
01305249,스톤브릿지벤처스(주),Stonebridge Ventures Inc.,스톤브릿지벤처스,330730,유승운,K,1101116416683,8178100862,"서울특별시 강남구 테헤란로 211, 16층(역삼동, 케이에프에이에스빌딩)",stonebridgeventures.vc,,02-6182-4700,02-6182-4710,649,20170531,12
00112721,(주)대창스틸,"DaeChang Steel CO., LTD.",대창스틸,140520,"문창복, 문경석",K,1101110276116,1398100044,인천광역시 남동구 아암대로 1213,www.dcsteel.com,,032-816-7700,032-816-7790,24122,19800610,12
00139083,아진산업(주),"A-JIN INDUSTRY CO.,LTD",아진산업,013310,서중호,K,1701110008913,5158107635,경상북도 경산시 진량읍 공단8로26길 40,www.wamc.co.kr,,053-856-9100,0507-883-8110,303,19780531,12
00146861,자화전자(주),"JAHWA ELECTRONICS CO.,LTD",자화전자,033240,"김상면, 김찬용(각자대표)",Y,1501110005955,3018105474,충청북도 청원군  북이면 충청대로 1217,www.jahwa.co.kr,,043-210-7114,043-214-0117,26292,19870201,12
00144818,(주)유유제약,"Yuyu Pharma, Inc.",유유제약,000220,유원상,Y,1341110002307,1238101790,충청북도 제천시  바이오밸리1로 94,www.yuyu.co.kr,,043-652-7981,02-2253-6200,21210,19410228,12
01365384,이성씨엔아이(주),"IHSUNGCNI CO.,LTD.",이성씨엔아이,379390,박기선,N,1801111059509,5668100514,부산광역시 기장군 기장읍 청강로 58,www.iscni.co.kr/,,051-724-8031,051-724-7731,72129,20161103,12
00483735,해성옵틱스(주),"Haesung Optics Co.,Ltd",해성옵틱스,076610,"조철, 김영찬",K,1348110069163,1248194098,경기도 화성시 봉담읍 효행로184번길 66,www.hso.co.kr,,031-292-1555,031)292-1558,273,20020325,12
00307222,(주)와이비엠넷,"YBM NET, Inc.",YBM넷,057030,김종익,K,1101111990335,2208189608,서울특별시 종로구 종로 98 지상 4층~9층,www.ybmsisa.com,,(02) 2008-5200,02-2008-5209,857,20000607,12
00177870,(주)대창솔루션,"DAECHANG SOLUTION CO.,LTD.",대창솔루션,096350,김대성,K,1801110028042,6038114879,부산광역시 강서구 화전산단1로 155 화전동,www.dcm.co.kr,,052-711-7700,052-711-7800,251,19771026,12
00914040,(주)씨엠에스에듀,"CMS Edu Co., Ltd.",씨엠에스에듀,225330,이충국,E,1101112828353,2118737049,서울특별시 강남구 테헤란로 521 파르나스타워 21층,www.cmsedu.co.kr,www.cmsedu.co.kr,02-552-8500,02-552-8501,85501,20030724,12
00156354,지엠비코리아(주),GMB Korea Corp.,지엠비코리아,013870,"정세영, 송병영",Y,1942110000399,6098102857,경상남도 창원시 성산구  웅남로 618(성산동),www.gmb.co.kr,,055-263-2131,055-261-1926,303,19790320,12
00556615,모바일어플라이언스 주식회사,"MOBILE APPLIANCE, INC.",모바일어플라이언스,087260,이재신,K,1311110115054,1298172027,경기도 안양시 동안구 시민대로 401,www.mobileappliance.co.kr,,031-421-8071,031-777-8076,582,20040416,12
00377018,(주)기가레인,"GIGALANE Co., Ltd.",기가레인,049080,"최인권, 김현제 (각자대표)",K,1101111867831,1078177264,경기도 화성시 동탄산단10길 61 -,www.gigalane.com,www.gigalane.com,031-233-7325,070-4963-0899,292,20000131,12
00249982,(주)솔본,"SOLBORN, Inc.",솔본,035610,홍 기 태,K,1101111064429,2118607024,"서울특별시 강남구  학동로95길 51 청담동,청담스포피아",www.solborn.co.kr,,02-519-7141,02-519-7149,715,19940805,12
00991225,(주)더콘텐츠온,"The Contents On Co., Ltd.",더콘텐츠온,302920,김상윤,N,1101115017614,2118887003,"서울특별시 강남구 테헤란로 322 동관 601호, 602호, 603호, 604호, 605호(역삼동, 한신인터밸리24)",www.tcokr.com,,02-2183-1930,02-2183-1939,59130,20121206,12
00609634,(주)아이엠,"IMCo.,LTD",아이엠,101390,김태동,K,1358110122283,1248640961,경기도 용인시 기흥구 기흥로 58-1 기흥ICT밸리A동 4층(구갈동),www.im2006.com,,031-231-3114,031-231-3111,262,20060111,12
00255619,(주)강원랜드,"Kangwon Land, Inc.",강원랜드,035250,"Lee, Sam-Geol",Y,1449110001666,2258110770,강원도 정선군 사북읍 하이원길 265 강원랜드,kangwonland.high1.com ,http://kangwonland.high1.com,033-590-7700,033-590-3200,91249,19980629,12
00605610,(주)세라컴,"CERACOMB.CO., LTD",세라컴,,이강홍,E,1648110014683,3128136623,충청남도 아산시 온천대로1122번길 46-5 (득산동 312-26),www.ceracomb.com,,041-531-0657,041-531-0659,23239,19990624,12
01344202,주식회사 뷰노,"VUNO, Inc.",뷰노,338220,이예하,K,1348110319279,1358650644,서울특별시 서초구 강남대로 479 9층,www.vuno.co,,02-515-6646,02-515-6647,582,20141210,12
